"log2FoldChange","padj","GeneID"
7.48185070957949,0.0175394822193373,"Map3k21"
1.82573239144299,0.00325922739303723,"Cmtm3"
1.51647266674428,0.00707812400456346,"Tradd"
-7.89918062512606,0.0232336730204353,"Ctrl"
-1.03933093256353,2.6812502754161e-10,"Cyb5b"
-1.63878955759321,0.0127816735780738,"Urb2"
-1.82488170600149,0.000595527874066626,"St3gal4"
-2.82552104744246,0.027312691042925,"Cryab"
8.93711913365529,3.61449418127117e-07,"Tagln"
7.74856811783198,0.0132410010443078,"Dscaml1"
7.45797413663831,0.0176072852366048,"Acrv1"
7.18770910011102,0.00372835415538454,"Abcg4"
8.16717593331636,0.000309670726359561,"Mcam"
-4.98944781347109,0.000931781208879099,"Olfm2"
-1.08530752464022,9.76546719682632e-05,"Ldlr"
-2.47896281748095,2.9314304788009e-10,"Rab27a"
4.19041991726885,5.89955179154861e-12,"Ccnb2"
1.03105386879355,8.29520663490535e-11,"Anxa2"
-1.60076705518711,0.0304655547569841,"Rora"
1.51377155323107,2.6844150211867e-05,"Kif23"
-10.1680477537653,3.01467807219234e-12,"Nnmt"
-1.12124669040461,0.000747086757155247,"Ube2q2"
7.48476464109562,0.0289071164834436,"Tmem266"
-4.14574231950211,0.00242821267548406,"Cyp1a1"
1.0652152629917,0.0425571076636853,"Stoml1"
-1.39349109862506,3.50607935068093e-21,"Gsta4"
-1.06341850874737,0.00045210107539474,"Gclc"
7.16083868740961,3.65764054324084e-09,"Dapk2"
-1.06710432801377,7.18875621039059e-12,"Atp1b3"
-7.33720205053442,0.0244388330161942,"Cmtm7"
-1.02749231952712,0.0175394822193373,"Tgfbr2"
-1.54645041548137,0.0380145087740211,"Mras"
1.58701170014933,4.2428287289973e-05,"Trib1"
-8.2448474806383,0.00607488874945098,"Rab6b"
-1.06835027373345,0.0341621150908968,"Flcn"
3.63215148528624,0.00276892039139448,"Pygm"
-7.42251881193055,0.0107751112479929,"Lmo2"
-1.70807149721956,7.4332095498144e-05,"Mctp2"
1.13729578360127,0.00745681949464665,"Nfyc"
-1.05388925960376,0.0493081731154451,"Hspa13"
2.33322821752374,0.0198881588425855,"Inha"
1.26072343558834,0.00014656317085052,"Lpcat2"
1.35935894251473,0.000588068997042025,"Eefsec"
3.20061252534465,3.54769669049472e-07,"Wnt6"
-8.36833434185459,0.000966764713089347,"Stk36"
-4.41886341822039,0.00552802417534964,"Palmd"
6.31731403990748,0.0145843889132104,"Armcx2"
1.04222361919256,0.00707812400456346,"Lpar6"
-7.68492556688128,0.00353180890289724,"Adamts15"
-3.34670953075195,6.23569326855763e-06,"Casp4"
-3.65237521204776,0.0453970968420462,"1300017J02Rik"
-1.40524870449956,0.0129690954648772,"Rpap2"
1.39495741983099,0.00225712641533871,"Klf9"
-1.11637907976101,4.59269878120676e-07,"Lgals3bp"
-1.29862756192729,0.00193505575646727,"Pxk"
7.62757639577973,0.000360953500787254,"Aspm"
-9.33155518733236,3.20275436252863e-09,"Jcad"
1.24106410128093,0.000431806362764163,"Pqlc1"
2.68071749319569,0.0307609309773483,"Rnf43"
1.97636015658945,7.0748264164778e-06,"Rhov"
1.0605984831246,0.000653670160893106,"Evpl"
7.66073577634224,0.00107143662745238,"Kif4"
5.42500344974908,0.0277288572180166,"Edil3"
-1.21248688453138,0.0232391151482363,"Myo5a"
-1.39776871400032,1.81767104416605e-06,"Tiparp"
4.63405507802254,0.00991641903139451,"Lrrn1"
3.335200920159,0.00141143526469669,"Itga2b"
1.13569208058208,0.0172767778538126,"Sema3f"
1.74843387935469,0.00051324108423506,"Fras1"
1.66845654117816,0.0366490301843168,"Sirt6"
1.31862478202661,0.0203279279335489,"Dusp5"
1.27846509624592,0.00247750333602799,"Tet3"
3.29186464054952,0.00060909605148628,"Gnat1"
2.53791704470912,0.0245516563973737,"Ncaph"
-4.76851451451356,0.0462876949711787,"Dpp4"
6.72619589537936,0.00184250144068765,"Fam167a"
-1.44002672889597,0.0341925786625162,"Gnptab"
-1.28192994897455,0.0473721988921445,"Fbxo33"
-7.71436970923428,0.0283374575528464,"Ccl7"
-10.2689299944839,1.011957855287e-09,"Ccl2"
-2.9377249629527,3.51357183354517e-09,"Tgfbi"
1.11618102619784,0.00147315113595484,"Capn5"
9.27617963373637,2.80909966061937e-07,"Muc20"
1.41269180443347,0.0326572604758569,"Zswim4"
1.73676217323355,0.00263147103033465,"Tnfsf9"
8.43030173775869,0.000879430384853342,"Melk"
-1.94942722771258,0.0201817843113091,"Krt20"
-1.11249964953165,0.0273898992386574,"Ggta1"
-1.57260789874209,0.0185377181104053,"Ids"
4.99089473481946,0.0108087235583282,"Prr5"
-2.13143325653826,1.12906045764166e-14,"Cd200r3"
-6.04901850155984,0.00671166957596115,"H2-Aa"
-3.00726656644186,0.00165865095451193,"Ttll7"
8.68848463346116,0.0005977084241713,"Kif15"
-2.73036001885014,0.0215821660019986,"Lpar3"
8.28406734495687,6.38846222607497e-07,"Plch1"
6.67135085160258,0.0114304250047418,"Arhgef26"
1.60652744936628,0.0366000022770747,"Clca2"
-1.49844536337093,0.000146560380539335,"Hk1"
6.67181695872229,0.0329861115002066,"Wdr62"
-4.77473516747304,0.0203751213731023,"Aff3"
3.106931973615,9.66514737822707e-17,"Itih2"
2.86772369961336,0.000242433984521368,"Tacc3"
-1.10815345822868,4.05318607597319e-05,"Nudt22"
-4.1517639459826,0.0213483012500736,"Serpine1"
1.10310541186425,9.2049238292027e-06,"Klf10"
7.77494623787699,0.0101191681773461,"Tedc1"
-2.41151103598026,8.07239894529843e-06,"Slc2a12"
7.32970385298709,0.000161395062549925,"Shank2"
1.88069469446624,0.0378022827412628,"Plekhg2"
2.80668603256999,0.0307609309773483,"Wdhd1"
8.05902906239918,6.50869566235447e-05,"Ephx3"
5.45444495718187,0.0437589794310004,"Tnfrsf23"
-5.62274976027498,3.95968568797217e-07,"Kcnk2"
8.67287118546273,8.26962282529618e-07,"Cdkn3"
2.14601294478964,0.045385379486651,"Cdkn1c"
-4.00235202831439,0.0270710002662872,"Atp8a1"
-2.26040869598227,1.5193700425492e-11,"Cpe"
6.34455001043342,0.00807583458118914,"Aim2"
-7.94135607092327,0.0220921794925836,"Ddx60"
-4.15761601582759,0.028435106751844,"Ccdc92"
7.39366408945989,0.018129774265168,"Slc9b2"
-1.87524974781469,8.28080681192047e-07,"Smim3"
-4.23904864851267,0.000168290532654094,"P3h2"
-1.0951397817148,0.0225282927322495,"Pde4dip"
3.94517067311796,0.0206569737199681,"Atg9b"
-1.86111511369535,5.27157973668883e-05,"Snx10"
1.73761301887899,5.26617743808522e-05,"Spats2l"
7.79094545473544,0.0339095445697915,"Ttk"
1.44529264660207,5.48572361416525e-13,"Egr1"
-7.74325067070321,3.63913120548459e-20,"C1s1"
1.77754513907294,0.0467374594812264,"Ripor1"
4.61959369056792,0.00528062632189404,"Pold1"
-2.00394725941627,1.85071454917876e-22,"Ephx1"
3.29822072043991,0.00845988826566212,"Rap1gap2"
1.79962817439175,0.00495494631921467,"Prc1"
-8.3138619774675,5.86790058912743e-07,"Rln1"
-1.69346787220548,2.45396409687598e-12,"Nrn1"
-1.49027530811197,0.00150492090406965,"AW209491"
-3.69088929694807,0.0264966544452267,"Il18"
1.45835685653799,1.27555888360603e-06,"Ppp1r10"
1.47560747766343,0.025192122418229,"Ndst2"
-1.09700539797728,1.08262295532563e-10,"Igfbp2"
-2.12847218887559,0.0112595108426005,"Ttc36"
7.62445688635488,0.0462963999818145,"Zfp189"
3.76205286587169,0.0237878706627572,"Sdk1"
2.10493347154667,0.00552802417534964,"Msantd3"
-1.83306685007793,0.0108769966590609,"Arhgap29"
6.65160143032719,0.0269331610860394,"Neurl2"
-2.69737428307318,0.0226319077293161,"Spsb1"
-12.1279007243587,2.45037429491739e-26,"Saa3"
8.70537192057545,6.87753045376146e-07,"Bub1b"
3.48601396041436,0.000723889225873539,"Pclaf"
-2.32450897931386,5.99388783069103e-06,"Ttc12"
-3.05621042389708,0.00340231916075099,"Gbp7"
-6.53889629285655,0.0473434336188949,"Gbp2b"
4.78765646389337,0.00676625846347523,"Dnm3"
8.60089949774507,2.06321645275684e-06,"Tex45"
1.00542898131367,0.00945617916300564,"Rabggta"
2.06993556034643,0.00283720250261132,"Dgkz"
-1.31653527883305,0.0106013512307777,"Tex2"
-1.77623835923718,0.00916983170038673,"Mis12"
-5.96852648349663,3.07037633283904e-05,"Ildr2"
4.65344557981845,0.00580843206717037,"Erc2"
-1.6135006791083,9.47343204649615e-13,"Creg1"
3.81691559369135,0.0352511838415691,"Siah1b"
-2.58409646014486,0.0174233980629195,"Nbl1"
2.05638123970984,0.000872309537481825,"Msantd4"
1.33546363436378,0.0368043131535945,"Tmco4"
-2.15650620060329,0.000138616003926331,"Katnal1"
7.71622308466415,0.0103045829302031,"Cftr"
7.6015171407325,2.7966607084103e-12,"Ccnb1"
8.05934769401886,0.00392550117887816,"Kif14"
-2.22262285907155,1.42528203428446e-13,"Bbox1"
7.1211328552947,0.00998059111188474,"Amot"
8.07946561152544,9.09000797594347e-05,"Enc1"
-1.33404523557944,0.0219185774515308,"Sytl3"
2.46208635141323,0.00207625498043506,"Pkp2"
-4.21721574402648,0.0209983573395223,"Klhdc8a"
2.40649279527128,0.0117814389954064,"Vwa1"
2.43287170003519,0.0169806038045566,"Klhl23"
5.04947228214164,0.0157488589448279,"Zfand4"
1.54168880194443,4.87331824155294e-10,"S100a14"
-1.80978136189961,0.00629741694827304,"Arel1"
-2.92732374919566,0.000869450469362821,"Adora1"
8.05015729478833,0.00256853622793626,"Oscp1"
1.09159853057874,0.00198529334918731,"Arrdc4"
-7.63147041181785,0.0400960903492846,"Gpr153"
-2.07504210209296,1.93163751523147e-06,"Gpx2"
-1.56794792881147,0.000245957478961111,"Aida"
-7.54889946096481,0.0104352393477621,"Lrrn4"
-1.53975062003563,6.76877757609494e-17,"Tmem64"
9.02047531165504,5.7064527397225e-08,"B3galnt1"
-1.21728357226708,9.66560654066254e-18,"Sptssb"
-1.16061608244198,0.032879039432559,"Fam25c"
-1.40300807934355,0.00194545280407134,"Capn13"
-6.05526616160929,4.11346332776959e-08,"Adgrd1"
-5.71970121035412,0.00984608714980806,"Gpr146"
8.38589053060346,0.00129973255953678,"Cdc25c"
1.1539681207059,0.00636745929184885,"Phlpp1"
-1.60018395783418,0.0078500714448325,"Snhg11"
-1.08486408212033,9.91256816467454e-08,"Sptssa"
7.00953896857789,0.000975794287622051,"Shisa2"
1.23389626862858,0.000919083897020718,"Liph"
2.225220176222,0.038971923438742,"Zbtb7c"
2.07671466960892,6.07926058091683e-05,"Hjurp"
1.01542775683016,3.95270206935814e-17,"Zfp36"
-1.93522334529061,0.000284613521010993,"Syt16"
1.30448009000167,1.00817195406551e-06,"Prss22"
7.98255779087415,0.000295099750918208,"Cenph"
-1.77683706314659,0.0242864887002273,"Insig1"
10.6312900650545,7.03029718189047e-11,"Cenpe"
3.65800282732043,0.00104851465937536,"Krt14"
-2.30310968973499,0.00092587041756387,"Cdc42ep2"
1.78333909435532,0.000119018751274427,"Tssc4"
-7.22929573217179,0.0200604342942093,"Togaram2"
-2.48016125921965,0.00158587686205988,"Serpinb9"
7.81783715503702,0.000250280044434611,"Calhm6"
-8.06975040760032,0.0111598303426728,"Igfals"
9.25442404117237,3.20211708238833e-09,"E2f8"
7.03791933415854,0.0405730562236538,"BC107364"
1.26270277263357,2.9314304788009e-10,"Bex3"
-1.46862153209151,0.00913960185297968,"Ar"
1.18221185041922,0.00108784769341841,"Hmga1"
-9.4759568651476,5.02483846107932e-12,"Rhoj"
7.14783474470744,0.0404715978956492,"Mpeg1"
8.00173537046062,0.000164473862416545,"Ddit4l"
-1.75393525865209,0.00852366899518336,"Irgm1"
3.01269758887989,0.0152704793421034,"Tet1"
-2.37860002469637,0.0271780502071933,"Neurl3"
-1.2866273522771,0.00051615958639016,"Ptgs1"
-1.63636345763848,0.0269560612315734,"Abhd17b"
-5.13994820307442,0.00129973255953678,"Flrt2"
-8.58857510267223,0.000182081605576371,"Fam180a"
1.33508498125937,4.59922622282153e-21,"Cldn4"
5.85280781468445,0.0210917184413572,"Mis18bp1"
6.92890616735023,1.2003052403547e-10,"Frat2"
1.77358167123017,0.00928193721202656,"Krt87"
8.28145571713926,1.12603227468585e-05,"Msl3l2"
-2.18555095503974,0.0419907026297655,"Ankfn1"
5.10356123654137,0.0335451836151922,"Ccdc88b"
7.96052793125756,0.0005977084241713,"Diras2"
3.10810698548553,4.23298042932669e-13,"Bex4"
6.50921144786796,0.0431776377495395,"Catsper4"
-1.26824851657893,0.0253413460641951,"Tmem229a"
2.63403371387823,0.0394388056549461,"Bcl11b"
8.59178632925755,3.81163472412277e-05,"Ckap2l"
-9.07866890979832,8.40994778290859e-09,"Lhfp"
-7.02234693105972,0.0327006401139519,"Fbxl13"
1.05933051149006,0.0237438357801769,"Tmem53"
-7.97140891993574,0.00148222376570006,"Vstm2a"
3.6967628101448,0.0212869782411911,"Arhgap30"
1.01387301240307,0.023618694622596,"Ccdc125"
-8.02908666920776,0.0146431401375167,"Ntf3"
1.77293826501783,0.00138181725300191,"Zfp219"
1.17170527535021,2.21065267118845e-15,"Krt8"
1.20647991630029,0.0457335281735362,"Hoxb13"
-7.07311669547396,0.0439169908807423,"Gpr55"
-3.12364911943057,0.0191960234436218,"Lig4"
2.76097605279,0.0133597634145096,"Arl4c"
3.33138626385417,0.0253068465070937,"Tmem17"
1.6180382005029,0.0159621255790054,"H2afx"
2.13426033196563,2.20760774315978e-08,"Bex1"
-1.90372497143604,0.0269560612315734,"Rspry1"
1.15731828122146,0.000574728930653477,"Hic2"
9.08255607310842,1.66364186485448e-08,"6-Sep"
3.39567432141817,0.0481991807162338,"Fbxl22"
1.06098042806136,0.00060909605148628,"Cldn8"
8.14096471883681,3.71922806523065e-06,"Prss27"
-2.44973585099711,5.98698424571326e-12,"Insl6"
1.31270428672012,1.65588162108082e-05,"Hs3st1"
-1.40843068327146,3.55419136850304e-07,"Pcmtd1"
2.92416277361432,0.0177121981219526,"Gfod1"
1.29965718326606,1.76524204710931e-16,"Tacstd2"
7.6400007717497,0.023300644937764,"Nrros"
8.2562869677718,0.00407661642066235,"Pkdrej"
2.80064496608126,3.37239727839057e-05,"Nav2"
1.20412213891998,3.20211708238833e-09,"Jun"
10.3074140989815,5.95989499445129e-13,"Prkcb"
-3.48067440342348,0.00547777636863455,"Gas1"
-2.3017000874728,8.85112596352712e-14,"Cyp2f2"
2.72642153029609,0.000611452023967572,"2700081O15Rik"
1.03212905839677,0.0436382430407868,"Bcl3"
6.4975874574211,0.0366000022770747,"Mterf1b"
-1.39279730498085,6.24293093043799e-05,"Aldh1a1"
-2.43289365970457,0.0208416082664253,"Zfp952"
1.77711689909902,0.000314588334531671,"Phgdh"
7.57997482626583,0.0183013128720105,"Hhipl2"
1.59977544274453,3.04275946841586e-32,"Ier2"
-5.96323079388769,0.0270158513505338,"Slc39a8"
1.31857812580323,0.0253080429481533,"Lgals4"
1.46211759886993,0.000518823198035178,"Sirt5"
4.34170917168884,0.0494873870422364,"Tceal5"
-10.4597955377184,9.83766644806114e-14,"Ifi205"
6.08709074957522,4.18030149214162e-06,"Tmprss11e"
-1.50372298206376,0.000621260939875168,"Ugt1a6a"
-2.94421014598985,1.15136044839345e-07,"Pla2r1"
1.51439519589792,4.90943175974661e-13,"Hmgb2"
7.53055576974832,0.0054392429769336,"Smim10l2a"
-2.57418023252152,1.46152751871477e-11,"Adh7"
1.02930166220187,0.00281542224357411,"Atp10b"
-3.15295678766537,0.00219754229790701,"Maf"
1.01087390634396,0.0343586923072794,"Tmem191c"
1.67740525984937,0.00197898516697114,"Tcf7l1"
7.36454933490689,0.0187872105041821,"Skint4"
1.5349721285359,0.00141143526469669,"Cldn23"
7.94377845537806,0.00124525289844798,"Fut2"
3.39218494334852,0.000820960210533665,"A430033K04Rik"
-8.41399420599978,0.000889524760819605,"Snx32"
-5.4959508268673,0.00728171473114798,"Adgrf5"
-1.36783814845346,1.11437963672983e-06,"Tmem154"
3.70105980119585,0.00913960185297968,"Apol8"
6.21247488996406,0.0121428162846966,"Gm13199"
-6.99073321752263,0.0123070303067828,"Gulp1"
-8.17504346816271,0.00760758399580358,"Apol9a"
-1.40675830762476,0.000299817897004208,"Zbtb8os"
-7.50897175145297,0.0446742928654649,"Lmcd1"
-1.59094252083983,2.14509128153969e-06,"Gsta2"
6.38776047176209,0.000169588344682695,"Itpk1"
1.19952264770127,0.00165013190836306,"11-Sep"
-1.57320313728314,0.000298032985745447,"Adtrp"
-1.14882851447574,7.9027096054833e-10,"Gstm1"
3.88882830577155,0.00198299064466885,"Adamts17"
-1.80116466495655,0.00250781896822906,"Gstp3"
-2.63652855593329,9.79441169978146e-34,"Idi1"
1.33421883748873,0.0232336730204353,"Rnf169"
1.15551899278346,0.0115676520766595,"Taf1b"
1.94459041581034,0.000202082309331675,"Rcan3"
2.12671806615086,0.00400135948765723,"Nrm"
-6.07274710330179,0.00271763470329841,"Pcnx2"
-2.17566856403806,0.00570531565459743,"H2-Q7"
8.35304524650656,0.00119506207766754,"Mfap2"
-8.25599383004911,0.0063536393882509,"Nkpd1"
1.51603830900134,0.00889334058929232,"Plekhh1"
-3.26357033970788,3.29861670200293e-89,"B2m"
-1.3668920468207,0.0312015623289199,"Gstp1"
-2.53152206009717,0.000163735521965994,"Dmkn"
-1.98653630606988,1.68380959960393e-30,"H2-K1"
2.8634917660496,5.81266936054654e-05,"Fiz1"
8.70558295745229,0.000314588334531671,"Akap6"
2.17373233938424,0.0175394822193373,"Flot2"
8.19374447514345,0.000563322586391151,"Zfp13"
-4.92644264048673,0.00481718290350837,"Nrg1"
-5.1401414681059,7.5192382747726e-05,"Sox7"
-1.05981154190515,0.000396604447017931,"Alg11"
-1.82659438061892,0.0110792445924783,"Lrmda"
8.58456105977522,1.13411623083791e-06,"Sema3e"
7.58430477830131,0.00113161548296982,"Arl9"
-1.25840883515845,1.40727726399522e-05,"Crem"
-8.7037578783723,0.00129973255953678,"Klk1"
3.05666960172766,1.51687987726362e-06,"Klk8"
-10.3488272929539,0.000869450469362821,"Chil1"
-1.56330847033367,1.76201709836301e-13,"Ethe1"
-10.4103228452762,3.01467807219234e-12,"Aox3"
-1.04475278065915,4.4826248607105e-05,"mt-Nd2"
-1.03834742817701,9.73091836263967e-05,"mt-Atp8"
-1.25852489946508,0.00648219414871734,"mt-Atp6"
8.05184498448618,0.0056274249670214,"Anks6"
1.03195163220202,0.00198299064466885,"Nipal1"
-8.25620514301716,0.00619950621797328,"Lgi1"
-1.17758277833455,0.000949156645969855,"Trmt2b"
-6.28220803114331,0.00968348562999608,"Myl9"
-2.81311761492142,0.00525161338550752,"Phf11d"
9.00753916735442,2.41856988246923e-06,"Nat8f4"
-1.37300962386426,0.00132843471594847,"Mfap1a"
8.88918179317704,8.22929481737904e-06,"Psrc1"
1.59112911727072,0.0247011704197399,"Urm1"
-2.59957777570719,5.39981546681448e-39,"Fbp1"
-2.46069622542467,0.000131289226179298,"Ccnd1"
-4.44035154390745,0.00607941645816379,"Cyp3a57"
-8.19247747124248,0.00722496903195369,"Adamtsl3"
-7.55811159171766,0.0453389925165688,"Htr1d"
1.73239389371459,0.0379760372818986,"Sars2"
1.36095058408922,0.00133076233674847,"Arhgef10"
-6.45630879243118,0.00590854838411324,"Npw"
-2.10119944226571,0.00335503453722352,"Lsmem1"
4.26779079646758,8.41001419221797e-05,"Mcc"
-2.22636344773966,6.67556164934127e-19,"Ang"
-1.99067342133015,0.0175394822193373,"Tmprss11a"
1.18010131530664,4.83432750299263e-06,"Acot1"
-1.0485989517945,4.83432750299263e-06,"Vamp5"
7.82031491853088,0.00129973255953678,"Drc1"
-1.50781042435309,3.48336760158786e-16,"H2-D1"
-5.28273365598981,0.00703948294581032,"Cyp4f15"
-8.28022924725358,1.79522736055389e-06,"Ifi204"
2.94722637960413,0.0307034805599825,"Omp"
-2.063213852173,0.00200777886681268,"Zfp976"
-2.64645940651915,0.000247048335476883,"Gsta1"
1.99320249641069,0.031686299304275,"AI429214"
-2.12593118384697,3.3284834357745e-09,"Sprr2a3"
2.27760929648936,0.006701497345533,"Spc24"
-1.73222834047604,7.71681491805843e-12,"Mgst2"
-5.99545610749941,0.0127764984971688,"Tox2"
-1.24278295554575,0.0414225072973229,"Smim26"
-1.45284981810797,0.0194864351838411,"2010315B03Rik"
-5.01601689018315,1.5193700425492e-11,"Heg1"
-2.89980103601451,7.07797267187966e-44,"Ly6a"
-1.97221203211684,0.00600968587798748,"Selenom"
-1.34652281268289,3.92328518669998e-05,"Ass1"
1.26890819746078,0.0122554124392831,"Hmga1b"
4.47095790913684,0.00170247564597049,"Gm13212"
-4.40245221765703,0.00150737650190842,"Sprr2a1"
-4.59152642812592,0.000621260939875168,"Ifi27l2a"
-6.9975148416784,0.0348146852048072,"C1s2"
-8.18809223501296,0.0106284433643686,"Gm43302"
-8.55839396207306,0.00275639872801584,"Gbp4"
6.64033854874853,0.0446092671918534,"Zglp1"
-1.45528528666652,1.6729684490915e-10,"Tmem238l"
-7.6446961553819,0.00289906955632655,"Rtl10"
2.97879579631902,0.000450451858434651,"Mroh3"
-1.95388154042284,9.66514737822707e-17,"Ugt1a7c"
-1.17503553758097,0.000392945322045113,"Ugt1a6b"
-2.43177463863793,0.00115576954924127,"H60c"
-1.14384691237646,3.36060978259754e-13,"Hmgcs1"
1.5670537191996,2.16627771565758e-07,"H1f0"
-5.59050951390371,0.0436382430407868,"Tpbgl"
-2.981847596929,1.55022052940405e-08,"Psmb9"
-1.94128746480083,0.00129973255953678,"Zfp87"
1.05542470827355,0.0494873870422364,"Atf7"
7.49724659356808,0.00320979595367037,"Gm28557"
